date-time,episode,total_steps,reward,pid,steps,avg_loss,value_net,target_net,epsilon
2022/12/26-13:00:46,2105,135574,1.0,27468,49,0.009970,-1152.005859375,-1164.95849609375,0.7614999999999968
2022/12/26-13:00:47,2106,135594,1.0,27461,42,0.010952,-1152.10888671875,-1164.95849609375,0.7548999999999984
2022/12/26-13:00:47,2107,135602,1.0,27462,50,0.010064,-1152.363037109375,-1164.95849609375,0.7721999999999953
2022/12/26-13:00:47,2108,135616,5.0,27467,98,0.010907,-1152.7554931640625,-1164.95849609375,0.7529999999999983
2022/12/26-13:00:50,2109,135743,3.0,27463,70,0.012230,-1153.6778564453125,-1164.95849609375,0.7650999999999969
2022/12/26-13:00:50,2110,135758,0.0,27466,34,0.011151,-1153.844482421875,-1164.95849609375,0.7632999999999969
2022/12/26-13:00:51,2111,135776,2.0,27464,51,0.009742,-1153.885009765625,-1164.95849609375,0.7831999999999938
2022/12/26-13:00:54,2112,135920,0.0,27467,39,0.010888,-1152.0755615234375,-1164.95849609375,0.7520499999999983
2022/12/26-13:00:56,2113,136021,2.0,27461,53,0.010935,-1151.232666015625,-1164.95849609375,0.7539499999999983
2022/12/26-13:00:57,2114,136052,1.0,27468,55,0.009944,-1151.2781982421875,-1164.95849609375,0.7605999999999968
2022/12/26-13:00:57,2115,136063,2.0,27460,65,0.010009,-1151.533203125,-1164.95849609375,0.7677999999999969
2022/12/26-13:00:58,2116,136133,1.0,27463,47,0.012209,-1151.0726318359375,-1164.95849609375,0.7641999999999969
2022/12/26-13:00:58,2117,136137,3.0,27462,69,0.010033,-1151.28076171875,-1164.95849609375,0.7713499999999953
2022/12/26-13:01:00,2118,136200,1.0,27464,49,0.009722,-1151.4443359375,-1164.95849609375,0.7823999999999938
2022/12/26-13:01:00,2119,136200,1.0,27466,53,0.011122,-1151.4443359375,-1164.95849609375,0.7623999999999969
2022/12/26-13:01:00,2120,136220,1.0,27467,45,0.010871,-1151.86767578125,-1164.95849609375,0.7510999999999983
2022/12/26-13:01:05,2121,136439,1.0,27461,51,0.010904,-1155.4552001953125,-1164.95849609375,0.7529999999999983
2022/12/26-13:01:07,2122,136524,0.0,27463,46,0.012178,-1156.5726318359375,-1164.95849609375,0.7632999999999969
2022/12/26-13:01:07,2123,136524,0.0,27466,37,0.011099,-1156.6435546875,-1164.95849609375,0.7614999999999968
2022/12/26-13:01:09,2124,136608,2.0,27468,80,0.009915,-1156.8824462890625,-1164.95849609375,0.7596999999999968
2022/12/26-13:01:09,2125,136638,2.0,27464,58,0.009697,-1156.8292236328125,-1164.95849609375,0.7815999999999937
2022/12/26-13:01:10,2126,136649,2.0,27460,71,0.009977,-1156.8436279296875,-1164.95849609375,0.7668999999999969
2022/12/26-13:01:11,2127,136714,1.0,27462,76,0.010003,-1156.378173828125,-1164.95849609375,0.7704999999999953
2022/12/26-13:01:12,2128,136743,1.0,27467,63,0.010836,-1156.3538818359375,-1164.95849609375,0.7501499999999983
2022/12/26-13:01:16,2129,136927,0.0,27461,59,0.010880,-1152.4842529296875,-1164.95849609375,0.7520499999999983
2022/12/26-13:01:20,2130,137117,3.0,27463,72,0.012212,-1153.85498046875,-1164.95849609375,0.7623999999999969
2022/12/26-13:01:21,2131,137180,4.0,27466,86,0.011123,-1155.3173828125,-1164.95849609375,0.7605999999999968
2022/12/26-13:01:22,2132,137188,2.0,27468,70,0.009884,-1155.4830322265625,-1164.95849609375,0.7587999999999968
2022/12/26-13:01:22,2133,137194,3.0,27464,74,0.009733,-1155.8936767578125,-1164.95849609375,0.7807999999999937
2022/12/26-13:01:22,2134,137221,0.0,27462,59,0.009972,-1157.6707763671875,-1164.95849609375,0.7696499999999953
2022/12/26-13:01:26,2135,137388,2.0,27467,81,0.010800,-1163.64013671875,-1164.95849609375,0.7491999999999983
2022/12/26-13:01:28,2136,137478,3.0,27460,99,0.010031,-1163.7054443359375,-1164.95849609375,0.7659999999999969
2022/12/26-13:01:29,2137,137543,1.0,27468,54,0.009861,-1162.50390625,-1164.95849609375,0.7578999999999968
2022/12/26-13:01:30,2138,137551,1.0,27464,51,0.009722,-1162.6802978515625,-1164.95849609375,0.7799999999999937
2022/12/26-13:01:33,2139,137705,4.0,27461,102,0.010874,-1162.6295166015625,-1164.95849609375,0.7510999999999983
2022/12/26-13:01:34,2140,137770,0.0,27466,61,0.011084,-1164.0797119140625,-1164.95849609375,0.7596999999999968
2022/12/26-13:01:35,2141,137800,3.0,27463,84,0.012197,-1163.96240234375,-1164.95849609375,0.7614999999999968
2022/12/26-13:01:36,2142,137842,1.0,27462,68,0.009945,-1164.98095703125,-1164.95849609375,0.7687999999999953
2022/12/26-13:01:36,2143,137874,0.0,27464,39,0.009710,-1166.2108154296875,-1164.95849609375,0.7791999999999937
2022/12/26-13:01:38,2144,137950,2.0,27460,60,0.010014,-1167.791259765625,-1164.95849609375,0.7650999999999969
2022/12/26-13:01:39,2145,137984,1.0,27468,63,0.009844,-1168.2679443359375,-1164.95849609375,0.7569999999999968
2022/12/26-13:01:41,2146,138062,2.0,27467,92,0.010756,-1168.07080078125,-1164.95849609375,0.7482499999999983
2022/12/26-13:01:44,2147,138213,1.0,27461,59,0.010849,-1165.8648681640625,-1164.95849609375,0.7501499999999983
2022/12/26-13:01:45,2148,138291,1.0,27468,43,0.009827,-1164.5108642578125,-1164.95849609375,0.7560999999999968
2022/12/26-13:01:47,2149,138364,2.0,27464,64,0.009689,-1163.0294189453125,-1164.95849609375,0.7783999999999937
2022/12/26-13:01:48,2150,138394,3.0,27463,72,0.012164,-1162.546630859375,-1164.95849609375,0.7605999999999968
2022/12/26-13:01:49,2151,138427,2.0,27466,77,0.011041,-1160.7127685546875,-1164.95849609375,0.7587999999999968
2022/12/26-13:01:52,2152,138583,2.0,27462,79,0.009910,-1164.447265625,-1164.95849609375,0.7679499999999952
2022/12/26-13:01:53,2153,138591,3.0,27460,76,0.010044,-1165.4627685546875,-1164.95849609375,0.7641999999999969
2022/12/26-13:01:53,2154,138617,0.0,27464,32,0.009674,-1165.9158935546875,-1164.95849609375,0.7775999999999936
2022/12/26-13:01:54,2155,138653,1.0,27461,59,0.010812,-1166.8433837890625,-1164.95849609375,0.7491999999999983
2022/12/26-13:01:55,2156,138712,4.0,27467,85,0.010760,-1170.7056884765625,-1164.95849609375,0.7472999999999983
2022/12/26-13:01:56,2157,138748,3.0,27468,71,0.009876,-1175.8001708984375,-1164.95849609375,0.7551999999999968
2022/12/26-13:01:59,2158,138889,1.0,27466,53,0.011008,-1179.25439453125,-1164.95849609375,0.7578999999999968
2022/12/26-13:02:00,2159,138916,0.0,27462,39,0.009887,-1177.51416015625,-1164.95849609375,0.7670999999999952
2022/12/26-13:02:01,2160,138978,3.0,27463,74,0.012184,-1177.4354248046875,-1164.95849609375,0.7596999999999968
2022/12/26-13:02:06,2161,139182,2.0,27464,66,0.009727,-1172.809814453125,-1164.95849609375,0.7767999999999936
2022/12/26-13:02:07,2162,139247,3.0,27468,69,0.009868,-1170.671142578125,-1164.95849609375,0.7542999999999968
2022/12/26-13:02:07,2163,139251,1.0,27460,74,0.010003,-1170.617431640625,-1164.95849609375,0.7632999999999969
2022/12/26-13:02:07,2164,139258,3.0,27467,72,0.010842,-1170.4068603515625,-1164.95849609375,0.7463499999999983
2022/12/26-13:02:08,2165,139281,3.0,27461,81,0.010831,-1169.6380615234375,-1164.95849609375,0.7482499999999983
2022/12/26-13:02:11,2166,139410,2.0,27466,66,0.010980,-1165.2412109375,-1164.95849609375,0.7569999999999968
2022/12/26-13:02:12,2167,139451,3.0,27463,63,0.012166,-1164.3663330078125,-1164.95849609375,0.7587999999999968
2022/12/26-13:02:13,2168,139488,2.0,27462,65,0.009860,-1164.496337890625,-1164.95849609375,0.7662499999999952
2022/12/26-13:02:14,2169,139566,1.0,27464,47,0.009701,-1164.4039306640625,-1164.95849609375,0.7759999999999936
2022/12/26-13:02:17,2170,139707,1.0,27468,54,0.009836,-1167.7703857421875,-1164.95849609375,0.7533999999999967
2022/12/26-13:02:17,2171,139707,0.0,27460,55,0.009975,-1167.7703857421875,-1164.95849609375,0.7623999999999969
2022/12/26-13:02:18,2172,139745,2.0,27467,71,0.010813,-1169.805908203125,-1164.95849609375,0.7453999999999983
2022/12/26-13:02:19,2173,139801,2.0,27461,64,0.010799,-1172.0716552734375,-1164.95849609375,0.7472999999999983
2022/12/26-13:02:21,2174,139866,1.0,27463,55,0.012134,-1176.9344482421875,-1164.95849609375,0.7578999999999968
2022/12/26-13:02:22,2175,139892,1.0,27464,49,0.009686,-1178.44140625,-1164.95849609375,0.7751999999999936
2022/12/26-13:02:22,2176,139922,2.0,27466,64,0.011019,-1180.479248046875,-1164.95849609375,0.7560999999999968
2022/12/26-13:02:24,2177,140025,2.0,27462,66,0.009834,-1184.7978515625,-1164.95849609375,0.7653999999999952
2022/12/26-13:02:29,2178,140215,2.0,27468,56,0.009817,-1185.656005859375,-1164.95849609375,0.7524999999999967
2022/12/26-13:02:29,2179,140241,2.0,27467,58,0.010782,-1185.2279052734375,-1164.95849609375,0.7444499999999983
2022/12/26-13:02:31,2180,140330,1.0,27466,48,0.010990,-1185.3455810546875,-1164.95849609375,0.7551999999999968
2022/12/26-13:02:31,2181,140330,0.0,27462,35,0.009818,-1185.658447265625,-1164.95849609375,0.7645499999999952
2022/12/26-13:02:32,2182,140354,3.0,27460,77,0.009944,-1184.6104736328125,-1164.95849609375,0.7614999999999968
2022/12/26-13:02:32,2183,140356,2.0,27463,66,0.012166,-1184.6788330078125,-1164.95849609375,0.7569999999999968
2022/12/26-13:02:33,2184,140442,2.0,27464,64,0.009664,-1184.3450927734375,-1164.95849609375,0.7743999999999935
2022/12/26-13:02:37,2185,140607,6.0,27461,109,0.010847,-1186.635009765625,-1164.95849609375,0.7463499999999983
2022/12/26-13:02:39,2186,140680,0.0,27468,64,0.009788,-1188.1807861328125,-1164.95849609375,0.7515999999999967
2022/12/26-13:02:41,2187,140777,0.0,27466,51,0.010957,-1189.2900390625,-1164.95849609375,0.7542999999999968
2022/12/26-13:02:43,2188,140879,4.0,27467,84,0.010816,-1191.990234375,-1164.95849609375,0.7434999999999983
2022/12/26-13:02:44,2189,140965,1.0,27463,68,0.012134,-1192.4739990234375,-1164.95849609375,0.7560999999999968
2022/12/26-13:02:45,2190,140973,3.0,27462,78,0.009833,-1192.710205078125,-1164.95849609375,0.7636999999999952
2022/12/26-13:02:45,2191,140998,2.0,27460,83,0.009964,-1192.8255615234375,-1164.95849609375,0.7605999999999968
2022/12/26-13:02:48,2192,141111,2.0,27464,85,0.009686,-1192.4954833984375,-1164.95849609375,0.7735999999999935
2022/12/26-13:02:54,2193,141404,0.0,27467,54,0.010777,-1186.6717529296875,-1164.95849609375,0.7425499999999983
2022/12/26-13:02:54,2194,141423,3.0,27461,104,0.010845,-1186.64111328125,-1164.95849609375,0.7453999999999983
2022/12/26-13:02:55,2195,141445,2.0,27460,58,0.009953,-1187.099853515625,-1164.95849609375,0.7596999999999968
2022/12/26-13:02:55,2196,141447,4.0,27468,99,0.009806,-1186.943603515625,-1164.95849609375,0.7506999999999967
2022/12/26-13:02:55,2197,141455,0.0,27464,46,0.009663,-1187.1102294921875,-1164.95849609375,0.7727999999999935
2022/12/26-13:02:57,2198,141534,2.0,27463,72,0.012165,-1188.3253173828125,-1164.95849609375,0.7551999999999968
2022/12/26-13:02:57,2199,141558,4.0,27466,107,0.010968,-1188.1260986328125,-1164.95849609375,0.7533999999999967
2022/12/26-13:03:01,2200,141729,5.0,27462,94,0.009844,-1184.4237060546875,-1164.95849609375,0.7628499999999951
2022/12/26-13:03:06,2201,141947,0.0,27460,58,0.009922,-1178.24267578125,-1164.95849609375,0.7587999999999968
2022/12/26-13:03:06,2202,141978,2.0,27464,63,0.009650,-1177.62841796875,-1164.95849609375,0.7719999999999935
2022/12/26-13:03:07,2203,141987,3.0,27461,67,0.010829,-1177.15283203125,-1164.95849609375,0.7444499999999983
2022/12/26-13:03:07,2204,142017,2.0,27467,79,0.010738,-1177.3504638671875,-1164.95849609375,0.7415999999999983
2022/12/26-13:03:08,2205,142017,0.0,27463,53,0.012131,-1177.3504638671875,-1164.95849609375,0.7542999999999968
2022/12/26-13:03:10,2206,142109,3.0,27468,88,0.009774,-1176.4984130859375,-1164.95849609375,0.7497999999999967
2022/12/26-13:03:10,2207,142127,1.0,27466,74,0.010926,-1176.974365234375,-1164.95849609375,0.7524999999999967
2022/12/26-13:03:14,2208,142285,1.0,27462,70,0.009820,-1178.3846435546875,-1164.95849609375,0.7619999999999951
2022/12/26-13:03:14,2209,142294,0.0,27461,38,0.010807,-1178.2506103515625,-1164.95849609375,0.7434999999999983
2022/12/26-13:03:17,2210,142423,2.0,27464,61,0.009638,-1178.7598876953125,-1164.95849609375,0.7711999999999934
2022/12/26-13:03:18,2211,142499,0.0,27468,43,0.009750,-1177.8101806640625,-1164.95849609375,0.7488999999999967
2022/12/26-13:03:20,2212,142551,3.0,27463,67,0.012109,-1177.162841796875,-1164.95849609375,0.7533999999999967
2022/12/26-13:03:20,2213,142565,4.0,27460,82,0.009937,-1177.3592529296875,-1164.95849609375,0.7578999999999968
2022/12/26-13:03:20,2214,142587,2.0,27467,64,0.010714,-1176.9100341796875,-1164.95849609375,0.7406499999999983
2022/12/26-13:03:24,2215,142731,3.0,27466,74,0.010909,-1177.3046875,-1164.95849609375,0.7515999999999967
2022/12/26-13:03:26,2216,142837,0.0,27468,39,0.009726,-1182.730224609375,-1164.95849609375,0.7479999999999967
2022/12/26-13:03:26,2217,142839,3.0,27461,67,0.010784,-1182.9410400390625,-1164.95849609375,0.7425499999999983
2022/12/26-13:03:27,2218,142878,5.0,27462,82,0.009836,-1185.0146484375,-1164.95849609375,0.7611499999999951
2022/12/26-13:03:28,2219,142917,3.0,27464,72,0.009640,-1186.1715087890625,-1164.95849609375,0.7703999999999934
2022/12/26-13:03:31,2220,143053,0.0,27466,40,0.010883,-1187.9871826171875,-1164.95849609375,0.7506999999999967
2022/12/26-13:03:33,2221,143170,4.0,27463,77,0.012112,-1187.61767578125,-1164.95849609375,0.7524999999999967
2022/12/26-13:03:34,2222,143190,0.0,27461,37,0.010757,-1187.6048583984375,-1164.95849609375,0.7415999999999983
2022/12/26-13:03:34,2223,143207,0.0,27462,37,0.009812,-1188.1722412109375,-1164.95849609375,0.7602999999999951
2022/12/26-13:03:35,2224,143225,3.0,27467,78,0.010687,-1187.93408203125,-1164.95849609375,0.7396999999999982
2022/12/26-13:03:35,2225,143247,4.0,27460,87,0.009982,-1188.0972900390625,-1164.95849609375,0.7569999999999968
2022/12/26-13:03:37,2226,143351,3.0,27468,66,0.009703,-1188.31201171875,-1164.95849609375,0.7470999999999967
2022/12/26-13:03:43,2227,143596,2.0,27466,72,0.010859,-1192.76318359375,-1164.95849609375,0.7497999999999967
2022/12/26-13:03:44,2228,143632,0.0,27461,52,0.010724,-1193.593505859375,-1164.95849609375,0.7406499999999983
2022/12/26-13:03:46,2229,143745,1.0,27460,66,0.009959,-1193.8758544921875,-1164.95849609375,0.7560999999999968
2022/12/26-13:03:47,2230,143775,5.0,27464,110,0.009642,-1194.211181640625,-1164.95849609375,0.7695999999999934
2022/12/26-13:03:47,2231,143775,2.0,27463,79,0.012112,-1194.211181640625,-1164.95849609375,0.7515999999999967
2022/12/26-13:03:47,2232,143795,2.0,27467,66,0.010653,-1193.5411376953125,-1164.95849609375,0.7387499999999982
2022/12/26-13:03:48,2233,143837,4.0,27462,78,0.009885,-1193.408203125,-1164.95849609375,0.7594499999999951
2022/12/26-13:03:50,2234,143914,0.0,27468,65,0.009665,-1193.422607421875,-1164.95849609375,0.7461999999999966
2022/12/26-13:03:55,2235,144163,1.0,27463,47,0.012107,-1190.9267578125,-1164.95849609375,0.7506999999999967
2022/12/26-13:03:56,2236,144167,0.0,27462,41,0.009862,-1190.959228515625,-1164.95849609375,0.7585999999999951
2022/12/26-13:03:58,2237,144275,1.0,27461,81,0.010680,-1189.86767578125,-1164.95849609375,0.7396999999999982
2022/12/26-13:03:58,2238,144302,2.0,27460,74,0.009966,-1189.83984375,-1164.95849609375,0.7551999999999968
2022/12/26-13:03:59,2239,144314,1.0,27466,86,0.010813,-1189.736328125,-1164.95849609375,0.7488999999999967
2022/12/26-13:03:59,2240,144350,1.0,27464,76,0.009606,-1190.086669921875,-1164.95849609375,0.7687999999999934
2022/12/26-13:04:00,2241,144379,1.0,27468,63,0.009638,-1190.0791015625,-1164.95849609375,0.7452999999999966
2022/12/26-13:04:03,2242,144537,1.0,27463,50,0.012107,-1193.5111083984375,-1164.95849609375,0.7497999999999967
2022/12/26-13:04:06,2243,144646,5.0,27467,101,0.010727,-1192.118896484375,-1164.95849609375,0.7377999999999982
2022/12/26-13:04:07,2244,144698,1.0,27462,62,0.009836,-1191.2513427734375,-1164.95849609375,0.757749999999995
2022/12/26-13:04:08,2245,144736,1.0,27466,49,0.010789,-1190.142578125,-1164.95849609375,0.7479999999999967
2022/12/26-13:04:08,2246,144758,3.0,27460,60,0.009954,-1190.09619140625,-1164.95849609375,0.7542999999999968
2022/12/26-13:04:10,2247,144827,0.0,27461,70,0.010645,-1188.209716796875,-1164.95849609375,0.7387499999999982
2022/12/26-13:04:12,2248,144919,3.0,27464,80,0.009617,-1185.5994873046875,-1164.95849609375,0.7679999999999934
2022/12/26-13:04:14,2249,145024,1.0,27468,79,0.009606,-1184.539306640625,-1164.95849609375,0.7443999999999966
2022/12/26-13:04:14,2250,145053,2.0,27463,66,0.012073,-1184.777587890625,-1164.95849609375,0.7488999999999967
2022/12/26-13:04:17,2251,145144,0.0,27462,54,0.009809,-1186.8348388671875,-1164.95849609375,0.756899999999995
2022/12/26-13:04:17,2252,145166,0.0,27460,45,0.009931,-1187.237060546875,-1164.95849609375,0.7533999999999967
2022/12/26-13:04:19,2253,145233,2.0,27466,62,0.010756,-1188.5537109375,-1164.95849609375,0.7470999999999967
2022/12/26-13:04:22,2254,145353,1.0,27464,57,0.009591,-1190.09765625,-1164.95849609375,0.7671999999999933
2022/12/26-13:04:23,2255,145425,0.0,27468,42,0.009580,-1190.3988037109375,-1164.95849609375,0.7434999999999966
2022/12/26-13:04:23,2256,145427,4.0,27467,90,0.010708,-1189.9962158203125,-1164.95849609375,0.7368499999999982
2022/12/26-13:04:26,2257,145577,1.0,27463,73,0.012028,-1192.157470703125,-1164.95849609375,0.7479999999999967
2022/12/26-13:04:27,2258,145608,3.0,27462,63,0.009798,-1192.0982666015625,-1164.95849609375,0.756049999999995
2022/12/26-13:04:28,2259,145649,2.0,27460,62,0.009909,-1192.3067626953125,-1164.95849609375,0.7524999999999967
2022/12/26-13:04:29,2260,145691,4.0,27461,111,0.010602,-1193.2550048828125,-1164.95849609375,0.7377999999999982
2022/12/26-13:04:31,2261,145786,3.0,27464,59,0.009575,-1194.4886474609375,-1164.95849609375,0.7663999999999933
2022/12/26-13:04:32,2262,145840,2.0,27466,76,0.010768,-1195.302001953125,-1164.95849609375,0.7461999999999966
2022/12/26-13:04:33,2263,145865,2.0,27467,55,0.010722,-1196.09521484375,-1164.95849609375,0.7358999999999982
2022/12/26-13:04:35,2264,145973,0.0,27462,39,0.009783,-1197.0242919921875,-1164.95849609375,0.755199999999995
2022/12/26-13:04:35,2265,146000,0.0,27468,66,0.009552,-1197.794677734375,-1164.95849609375,0.7425999999999966
2022/12/26-13:04:38,2266,146105,3.0,27463,69,0.012040,-1199.65478515625,-1164.95849609375,0.7470999999999967
2022/12/26-13:04:39,2267,146167,1.0,27461,60,0.010568,-1200.0413818359375,-1164.95849609375,0.7368499999999982
2022/12/26-13:04:44,2268,146348,2.0,27460,88,0.009888,-1201.163330078125,-1164.95849609375,0.7515999999999967
2022/12/26-13:04:44,2269,146360,1.0,27466,65,0.010737,-1201.15234375,-1164.95849609375,0.7452999999999966
2022/12/26-13:04:44,2270,146383,1.0,27468,50,0.009530,-1201.73779296875,-1164.95849609375,0.7416999999999966
2022/12/26-13:04:45,2271,146404,2.0,27467,65,0.010762,-1201.78466796875,-1164.95849609375,0.7349499999999982
2022/12/26-13:04:50,2272,146622,2.0,27463,61,0.012006,-1199.8199462890625,-1164.95849609375,0.7461999999999966
2022/12/26-13:04:50,2273,146646,2.0,27462,82,0.009749,-1199.75390625,-1164.95849609375,0.754349999999995
2022/12/26-13:04:52,2274,146729,3.0,27461,67,0.010541,-1199.1781005859375,-1164.95849609375,0.7358999999999982
2022/12/26-13:04:54,2275,146818,0.0,27460,55,0.009860,-1198.7469482421875,-1164.95849609375,0.7506999999999967
2022/12/26-13:04:55,2276,146823,9.0,27464,136,0.009675,-1198.2523193359375,-1164.95849609375,0.7655999999999933
2022/12/26-13:05:00,2277,147058,0.0,27463,53,0.011970,-1196.1456298828125,-1164.95849609375,0.7452999999999966
2022/12/26-13:05:01,2278,147107,4.0,27468,93,0.009494,-1195.541259765625,-1164.95849609375,0.7407999999999966
2022/12/26-13:05:01,2279,147109,4.0,27467,93,0.010766,-1195.65478515625,-1164.95849609375,0.7339999999999982
2022/12/26-13:05:01,2280,147123,4.0,27466,96,0.010710,-1195.8594970703125,-1164.95849609375,0.7443999999999966
2022/12/26-13:05:02,2281,147184,0.0,27461,60,0.010509,-1195.4814453125,-1164.95849609375,0.7349499999999982
2022/12/26-13:05:04,2282,147272,2.0,27464,53,0.009676,-1195.4417724609375,-1164.95849609375,0.7647999999999933
2022/12/26-13:05:06,2283,147360,2.0,27460,68,0.009840,-1196.6436767578125,-1164.95849609375,0.7497999999999967
2022/12/26-13:05:07,2284,147388,4.0,27462,98,0.009736,-1196.661376953125,-1164.95849609375,0.753499999999995
2022/12/26-13:05:09,2285,147468,0.0,27466,36,0.010691,-1198.51611328125,-1164.95849609375,0.7434999999999966
2022/12/26-13:05:12,2286,147618,0.0,27464,39,0.009654,-1200.7215576171875,-1164.95849609375,0.7639999999999932
2022/12/26-13:05:13,2287,147686,2.0,27461,60,0.010485,-1201.8323974609375,-1164.95849609375,0.7339999999999982
2022/12/26-13:05:13,2288,147686,2.0,27467,70,0.010733,-1201.606689453125,-1164.95849609375,0.7330499999999982
2022/12/26-13:05:14,2289,147721,4.0,27463,89,0.012039,-1203.124755859375,-1164.95849609375,0.7443999999999966
2022/12/26-13:05:15,2290,147750,3.0,27468,80,0.009572,-1203.2210693359375,-1164.95849609375,0.7398999999999966
2022/12/26-13:05:15,2291,147764,1.0,27460,55,0.009819,-1202.9659423828125,-1164.95849609375,0.7488999999999967
2022/12/26-13:05:15,2292,147770,0.0,27466,37,0.010670,-1203.0792236328125,-1164.95849609375,0.7425999999999966
2022/12/26-13:05:20,2293,147986,4.0,27462,79,0.009757,-1198.072998046875,-1164.95849609375,0.7526499999999949
2022/12/26-13:05:20,2294,147987,1.0,27464,44,0.009632,-1198.0316162109375,-1164.95849609375,0.7631999999999932
2022/12/26-13:05:22,2295,148063,1.0,27463,44,0.012011,-1195.9302978515625,-1164.95849609375,0.7434999999999966
2022/12/26-13:05:22,2296,148077,1.0,27461,47,0.010475,-1195.1702880859375,-1164.95849609375,0.7330499999999982
2022/12/26-13:05:24,2297,148136,1.0,27468,49,0.009555,-1193.3309326171875,-1164.95849609375,0.7389999999999965
2022/12/26-13:05:24,2298,148145,1.0,27467,55,0.010701,-1193.39697265625,-1164.95849609375,0.7320999999999982
2022/12/26-13:05:24,2299,148174,1.0,27460,48,0.009795,-1192.6444091796875,-1164.95849609375,0.7479999999999967
2022/12/26-13:05:27,2300,148262,2.0,27466,61,0.010641,-1190.979248046875,-1164.95849609375,0.7416999999999966
2022/12/26-13:05:28,2301,148338,1.0,27464,46,0.009636,-1190.4666748046875,-1164.95849609375,0.7623999999999932
2022/12/26-13:05:31,2302,148454,2.0,27462,63,0.009728,-1190.0889892578125,-1164.95849609375,0.7517999999999949
2022/12/26-13:05:33,2303,148531,1.0,27463,58,0.011975,-1189.9046630859375,-1164.95849609375,0.7425999999999966
2022/12/26-13:05:33,2304,148551,1.0,27468,54,0.009586,-1189.8919677734375,-1164.95849609375,0.7380999999999965
2022/12/26-13:05:34,2305,148580,2.0,27461,61,0.010452,-1189.8037109375,-1164.95849609375,0.7320999999999982
2022/12/26-13:05:37,2306,148721,2.0,27460,66,0.009778,-1190.57080078125,-1164.95849609375,0.7470999999999967
2022/12/26-13:05:38,2307,148804,3.0,27467,77,0.010733,-1192.215576171875,-1164.95849609375,0.7311499999999982
2022/12/26-13:05:41,2308,148919,0.0,27468,44,0.009560,-1192.77978515625,-1164.95849609375,0.7371999999999965
2022/12/26-13:05:42,2309,148982,2.0,27466,98,0.010594,-1191.6597900390625,-1164.95849609375,0.7407999999999966
2022/12/26-13:05:43,2310,149040,4.0,27464,90,0.009608,-1190.739990234375,-1164.95849609375,0.7615999999999932
2022/12/26-13:05:44,2311,149051,0.0,27462,69,0.009693,-1190.73876953125,-1164.95849609375,0.7509499999999949
2022/12/26-13:05:46,2312,149161,3.0,27463,80,0.011987,-1191.7850341796875,-1164.95849609375,0.7416999999999966
2022/12/26-13:05:48,2313,149227,3.0,27461,80,0.010421,-1192.4256591796875,-1164.95849609375,0.7311499999999982
2022/12/26-13:05:49,2314,149275,2.0,27460,71,0.009799,-1193.3892822265625,-1164.95849609375,0.7461999999999966
2022/12/26-13:05:50,2315,149338,1.0,27468,53,0.009537,-1193.9053955078125,-1164.95849609375,0.7362999999999965
2022/12/26-13:05:54,2316,149498,0.0,27462,57,0.009666,-1195.5584716796875,-1164.95849609375,0.7500999999999949
2022/12/26-13:05:56,2317,149583,3.0,27467,90,0.010704,-1195.552490234375,-1164.95849609375,0.7301999999999982
2022/12/26-13:05:56,2318,149602,3.0,27466,81,0.010646,-1196.1949462890625,-1164.95849609375,0.7398999999999966
2022/12/26-13:05:57,2319,149620,0.0,27463,61,0.011951,-1195.9503173828125,-1164.95849609375,0.7407999999999966
2022/12/26-13:05:58,2320,149674,3.0,27464,83,0.009574,-1195.8717041015625,-1164.95849609375,0.7607999999999931
2022/12/26-13:06:02,2321,149857,1.0,27460,66,0.009766,-1194.697265625,-1164.95849609375,0.7452999999999966
2022/12/26-13:06:02,2322,149863,0.0,27466,34,0.010629,-1194.9161376953125,-1164.95849609375,0.7389999999999965
2022/12/26-13:06:02,2323,149893,0.0,27468,74,0.009505,-1194.1427001953125,-1164.95849609375,0.7353999999999965
2022/12/26-13:06:04,2324,149986,0.0,27467,50,0.010675,-1193.55908203125,-1164.95849609375,0.7292499999999982
2022/12/26-13:06:06,2325,150046,0.0,27464,50,0.009552,-1192.5264892578125,-1164.95849609375,0.7599999999999931
2022/12/26-13:06:08,2326,150132,4.0,27462,86,0.009656,-1191.5546875,-1164.95849609375,0.7492499999999949
2022/12/26-13:06:08,2327,150154,4.0,27461,114,0.010400,-1191.1148681640625,-1164.95849609375,0.7301999999999982
2022/12/26-13:06:11,2328,150248,2.0,27460,53,0.009753,-1191.0482177734375,-1164.95849609375,0.7443999999999966
2022/12/26-13:06:11,2329,150264,0.0,27466,53,0.010601,-1191.033203125,-1164.95849609375,0.7380999999999965
2022/12/26-13:06:12,2330,150332,2.0,27468,58,0.009492,-1191.3720703125,-1164.95849609375,0.7344999999999965
2022/12/26-13:06:15,2331,150467,0.0,27461,40,0.010381,-1193.6221923828125,-1164.95849609375,0.7292499999999982
2022/12/26-13:06:15,2332,150474,1.0,27467,51,0.010650,-1193.955322265625,-1164.95849609375,0.7282999999999982
2022/12/26-13:06:15,2333,150479,4.0,27463,92,0.012023,-1194.572998046875,-1164.95849609375,0.7398999999999966
2022/12/26-13:06:16,2334,150500,1.0,27464,56,0.009526,-1194.9962158203125,-1164.95849609375,0.7591999999999931
2022/12/26-13:06:17,2335,150563,1.0,27460,43,0.009735,-1195.82080078125,-1164.95849609375,0.7434999999999966
