date-time,episode,total_steps,reward,pid,steps,avg_loss,value_net,target_net,epsilon
2022/12/26-16:01:52,6642,142064,7.0,29496,103,0.029346,-2088.044921875,-2068.91357421875,0.313333333333337
2022/12/26-16:01:54,6643,142165,4.0,29500,82,0.025404,-2087.405517578125,-2068.91357421875,0.3286666666666685
2022/12/26-16:01:56,6644,142243,10.0,29495,121,0.027704,-2090.45068359375,-2068.91357421875,0.33450000000000174
2022/12/26-16:02:02,6645,142470,11.0,29499,143,0.027199,-2095.070068359375,-2068.91357421875,0.3641666666666647
2022/12/26-16:02:03,6646,142516,8.0,29501,106,0.025055,-2096.119873046875,-2068.91357421875,0.31533333333333696
2022/12/26-16:02:06,6647,142635,10.0,29497,100,0.027049,-2094.1689453125,-2068.91357421875,0.3459999999999999
2022/12/26-16:02:06,6648,142642,3.0,29500,59,0.025363,-2094.144775390625,-2068.91357421875,0.32808333333333517
2022/12/26-16:02:08,6649,142705,7.0,29502,100,0.028493,-2092.397705078125,-2068.91357421875,0.3286666666666685
2022/12/26-16:02:13,6650,142890,5.0,29495,80,0.027612,-2090.120849609375,-2068.91357421875,0.3339166666666684
2022/12/26-16:02:14,6651,142943,7.0,29496,99,0.029323,-2090.2236328125,-2068.91357421875,0.31266666666667037
2022/12/26-16:02:20,6652,143163,9.0,29498,131,0.031262,-2093.419921875,-2068.91357421875,0.32983333333333514
2022/12/26-16:02:22,6653,143219,4.0,29500,75,0.025342,-2094.75927734375,-2068.91357421875,0.32750000000000185
2022/12/26-16:02:27,6654,143415,7.0,29501,107,0.025052,-2086.521484375,-2068.91357421875,0.3146666666666703
2022/12/26-16:02:28,6655,143428,11.0,29495,74,0.027931,-2084.833984375,-2068.91357421875,0.3333333333333351
2022/12/26-16:02:29,6656,143488,10.0,29499,128,0.027134,-2083.69873046875,-2068.91357421875,0.363749999999998
2022/12/26-16:02:29,6657,143488,7.0,29497,102,0.027110,-2084.41015625,-2068.91357421875,0.3454999999999999
2022/12/26-16:02:36,6658,143758,7.0,29496,96,0.029255,-2098.8544921875,-2068.91357421875,0.3120000000000037
2022/12/26-16:02:37,6659,143787,10.0,29502,144,0.028563,-2101.20654296875,-2068.91357421875,0.32808333333333517
2022/12/26-16:02:39,6660,143846,5.0,29498,83,0.031258,-2106.133544921875,-2068.91357421875,0.3292500000000018
2022/12/26-16:02:44,6661,144044,8.0,29501,76,0.025157,-2108.905517578125,-2068.91357421875,0.31400000000000367
2022/12/26-16:02:44,6662,144058,8.0,29500,109,0.025315,-2108.937255859375,-2068.91357421875,0.3269166666666685
2022/12/26-16:02:47,6663,144166,7.0,29495,96,0.027849,-2104.45361328125,-2068.91357421875,0.33275000000000177
2022/12/26-16:02:48,6664,144188,5.0,29499,86,0.027064,-2103.40380859375,-2068.91357421875,0.36333333333333134
2022/12/26-16:02:49,6665,144232,2.0,29498,53,0.031210,-2102.20849609375,-2068.91357421875,0.3286666666666685
2022/12/26-16:02:50,6666,144283,7.0,29497,103,0.027066,-2100.602294921875,-2068.91357421875,0.3449999999999999
2022/12/26-16:02:55,6667,144462,5.0,29496,85,0.029219,-2098.281005859375,-2068.91357421875,0.31133333333333707
2022/12/26-16:02:58,6668,144579,4.0,29500,66,0.025257,-2098.896728515625,-2068.91357421875,0.3263333333333352
2022/12/26-16:02:58,6669,144593,2.0,29499,51,0.027013,-2099.05517578125,-2068.91357421875,0.36291666666666467
2022/12/26-16:03:00,6670,144691,2.0,29497,54,0.027055,-2099.869384765625,-2068.91357421875,0.3444999999999999
2022/12/26-16:03:02,6671,144765,11.0,29502,114,0.028741,-2100.09716796875,-2068.91357421875,0.32750000000000185
2022/12/26-16:03:04,6672,144843,6.0,29501,99,0.025183,-2100.433349609375,-2068.91357421875,0.313333333333337
2022/12/26-16:03:07,6673,144968,9.0,29495,96,0.028062,-2101.314453125,-2068.91357421875,0.33216666666666844
2022/12/26-16:03:11,6674,145135,5.0,29496,82,0.029154,-2101.226806640625,-2068.91357421875,0.3106666666666704
2022/12/26-16:03:16,6675,145328,10.0,29498,133,0.031327,-2100.73876953125,-2068.91357421875,0.32808333333333517
2022/12/26-16:03:17,6676,145352,10.0,29500,97,0.025434,-2101.495849609375,-2068.91357421875,0.32575000000000187
2022/12/26-16:03:22,6677,145558,8.0,29499,122,0.027049,-2102.28759765625,-2068.91357421875,0.362499999999998
2022/12/26-16:03:23,6678,145568,7.0,29502,106,0.028649,-2102.604736328125,-2068.91357421875,0.3269166666666685
2022/12/26-16:03:23,6679,145580,15.0,29497,113,0.027274,-2102.441162109375,-2068.91357421875,0.3439999999999999
2022/12/26-16:03:24,6680,145609,6.0,29501,91,0.025116,-2102.70361328125,-2068.91357421875,0.31266666666667037
2022/12/26-16:03:33,6681,145959,13.0,29495,129,0.028362,-2109.49169921875,-2068.91357421875,0.3315833333333351
2022/12/26-16:03:36,6682,146068,6.0,29498,94,0.031317,-2112.269287109375,-2068.91357421875,0.32750000000000185
2022/12/26-16:03:40,6683,146200,8.0,29500,114,0.025412,-2112.681640625,-2068.91357421875,0.32516666666666855
2022/12/26-16:03:40,6684,146217,4.0,29499,75,0.026997,-2112.156982421875,-2068.91357421875,0.3620833333333313
2022/12/26-16:03:42,6685,146283,5.0,29502,87,0.028704,-2111.809814453125,-2068.91357421875,0.3263333333333352
2022/12/26-16:03:43,6686,146302,6.0,29497,90,0.027171,-2111.3505859375,-2068.91357421875,0.3434999999999999
2022/12/26-16:03:43,6687,146318,11.0,29496,143,0.029193,-2111.5517578125,-2068.91357421875,0.3100000000000038
2022/12/26-16:03:52,6688,146696,9.0,29495,91,0.028386,-2106.55517578125,-2068.91357421875,0.3310000000000018
2022/12/26-16:03:57,6689,146847,12.0,29501,154,0.025147,-2104.839599609375,-2068.91357421875,0.3120000000000037
2022/12/26-16:04:00,6690,146950,6.0,29499,101,0.026945,-2103.7626953125,-2068.91357421875,0.36166666666666464
2022/12/26-16:04:01,6691,147002,6.0,29496,89,0.029090,-2104.3935546875,-2068.91357421875,0.3093333333333371
2022/12/26-16:04:04,6692,147148,7.0,29497,104,0.027083,-2106.181396484375,-2068.91357421875,0.3429999999999999
2022/12/26-16:04:05,6693,147164,10.0,29500,125,0.025355,-2106.5185546875,-2068.91357421875,0.3245833333333352
2022/12/26-16:04:08,6694,147312,16.0,29498,161,0.031551,-2107.20703125,-2068.91357421875,0.3269166666666685
2022/12/26-16:04:13,6695,147469,10.0,29495,101,0.028517,-2106.919677734375,-2068.91357421875,0.33041666666666847
2022/12/26-16:04:16,6696,147584,12.0,29502,161,0.028722,-2104.85986328125,-2068.91357421875,0.32575000000000187
2022/12/26-16:04:24,6697,147898,13.0,29501,131,0.025182,-2101.790771484375,-2068.91357421875,0.31133333333333707
2022/12/26-16:04:25,6698,147964,7.0,29500,105,0.025309,-2102.3232421875,-2068.91357421875,0.3240000000000019
2022/12/26-16:04:26,6699,148013,8.0,29499,120,0.026924,-2102.45947265625,-2068.91357421875,0.36124999999999796
2022/12/26-16:04:28,6700,148061,10.0,29496,119,0.029098,-2102.5712890625,-2068.91357421875,0.3086666666666705
2022/12/26-16:04:30,6701,148148,12.0,29497,129,0.027177,-2104.056884765625,-2068.91357421875,0.3424999999999999
2022/12/26-16:04:30,6702,148160,8.0,29498,112,0.031468,-2104.039794921875,-2068.91357421875,0.3263333333333352
2022/12/26-16:04:36,6703,148355,15.0,29495,109,0.028884,-2105.83837890625,-2068.91357421875,0.32983333333333514
2022/12/26-16:04:40,6704,148504,2.0,29496,53,0.029048,-2103.510986328125,-2068.91357421875,0.3080000000000038
2022/12/26-16:04:42,6705,148554,6.0,29501,86,0.025110,-2102.428955078125,-2068.91357421875,0.3106666666666704
2022/12/26-16:04:43,6706,148585,3.0,29498,61,0.031454,-2102.764404296875,-2068.91357421875,0.32575000000000187
2022/12/26-16:04:43,6707,148600,8.0,29502,121,0.028693,-2102.376953125,-2068.91357421875,0.32516666666666855
2022/12/26-16:04:45,6708,148665,7.0,29497,66,0.027248,-2101.81201171875,-2068.91357421875,0.3419999999999999
2022/12/26-16:04:47,6709,148767,7.0,29499,96,0.026845,-2105.002197265625,-2068.91357421875,0.3608333333333313
2022/12/26-16:04:48,6710,148796,7.0,29500,101,0.025276,-2105.05810546875,-2068.91357421875,0.3234166666666686
2022/12/26-16:04:58,6711,149173,6.0,29501,85,0.025095,-2110.447509765625,-2068.91357421875,0.3100000000000038
2022/12/26-16:04:59,6712,149228,4.0,29497,71,0.027225,-2110.650146484375,-2068.91357421875,0.3414999999999999
2022/12/26-16:05:00,6713,149257,6.0,29496,94,0.028977,-2110.205078125,-2068.91357421875,0.3073333333333372
2022/12/26-16:05:02,6714,149352,11.0,29495,126,0.028888,-2109.174560546875,-2068.91357421875,0.3292500000000018
2022/12/26-16:05:04,6715,149435,7.0,29498,95,0.031349,-2109.029052734375,-2068.91357421875,0.32516666666666855
2022/12/26-16:05:06,6716,149523,7.0,29502,108,0.028804,-2108.301025390625,-2068.91357421875,0.3245833333333352
2022/12/26-16:05:10,6717,149663,8.0,29500,107,0.025184,-2107.939208984375,-2068.91357421875,0.32283333333333525
2022/12/26-16:05:15,6718,149842,11.0,29499,133,0.026909,-2108.239990234375,-2068.91357421875,0.3604166666666646
2022/12/26-16:05:16,6719,149866,6.0,29501,91,0.025096,-2108.247802734375,-2068.91357421875,0.3093333333333371
2022/12/26-16:05:19,6720,149987,3.0,29502,61,0.028805,-2107.96728515625,-2068.91357421875,0.3240000000000019
2022/12/26-16:05:20,6721,150014,7.0,29496,95,0.028896,-2107.545166015625,-2068.91357421875,0.30666666666667053
2022/12/26-16:05:22,6722,150090,8.0,29497,106,0.027158,-2105.486083984375,-2068.91357421875,0.3409999999999999
2022/12/26-16:05:25,6723,150224,8.0,29495,106,0.028763,-2102.79052734375,-2068.91357421875,0.3286666666666685
2022/12/26-16:05:32,6724,150464,8.0,29500,102,0.025107,-2101.13720703125,-2068.91357421875,0.3222500000000019
2022/12/26-16:05:32,6725,150471,10.0,29498,127,0.031249,-2101.268310546875,-2068.91357421875,0.3245833333333352
2022/12/26-16:05:34,6726,150567,3.0,29497,58,0.027122,-2105.422119140625,-2068.91357421875,0.3404999999999999
2022/12/26-16:05:36,6727,150594,11.0,29496,72,0.029003,-2103.959228515625,-2068.91357421875,0.3060000000000039
2022/12/26-16:05:41,6728,150780,11.0,29499,113,0.027006,-2112.92626953125,-2068.91357421875,0.35999999999999793
2022/12/26-16:05:41,6729,150780,7.0,29502,104,0.028759,-2112.92626953125,-2068.91357421875,0.3234166666666686
2022/12/26-16:05:43,6730,150850,9.0,29501,134,0.025064,-2114.19677734375,-2068.91357421875,0.3086666666666705
2022/12/26-16:05:56,6731,151319,6.0,29500,92,0.025019,-2111.737548828125,-2068.91357421875,0.3216666666666686
2022/12/26-16:05:56,6732,151341,12.0,29495,142,0.028883,-2113.122802734375,-2068.91357421875,0.32808333333333517
2022/12/26-16:05:58,6733,151438,8.0,29497,113,0.027168,-2114.071533203125,-2068.91357421875,0.3399999999999999
2022/12/26-16:06:02,6734,151595,13.0,29496,128,0.029067,-2115.97607421875,-2068.91357421875,0.30533333333333723
2022/12/26-16:06:03,6735,151610,7.0,29499,106,0.026976,-2115.55517578125,-2068.91357421875,0.35958333333333126
2022/12/26-16:06:03,6736,151614,14.0,29502,103,0.028912,-2115.3251953125,-2068.91357421875,0.32283333333333525
2022/12/26-16:06:03,6737,151625,11.0,29498,141,0.031095,-2115.281982421875,-2068.91357421875,0.3240000000000019
2022/12/26-16:06:09,6738,151836,10.0,29501,126,0.024966,-2114.7099609375,-2068.91357421875,0.3080000000000038
2022/12/26-16:06:14,6739,152031,12.0,29495,81,0.028878,-2118.006591796875,-2068.91357421875,0.32750000000000185
2022/12/26-16:06:17,6740,152161,11.0,29500,107,0.025084,-2115.410888671875,-2068.91357421875,0.3210833333333353
2022/12/26-16:06:17,6741,152168,10.0,29497,96,0.027102,-2114.996337890625,-2068.91357421875,0.3394999999999999
2022/12/26-16:06:20,6742,152280,6.0,29499,94,0.027022,-2113.1416015625,-2068.91357421875,0.3591666666666646
2022/12/26-16:06:23,6743,152378,6.0,29502,94,0.028908,-2110.7314453125,-2068.91357421875,0.3222500000000019
2022/12/26-16:06:24,6744,152457,2.0,29495,54,0.028829,-2111.101318359375,-2068.91357421875,0.3269166666666685
2022/12/26-16:06:26,6745,152505,8.0,29496,105,0.029077,-2111.78759765625,-2068.91357421875,0.3046666666666706
2022/12/26-16:06:27,6746,152546,6.0,29501,89,0.024873,-2112.863525390625,-2068.91357421875,0.3073333333333372
2022/12/26-16:06:28,6747,152597,1.0,29499,43,0.027001,-2114.038818359375,-2068.91357421875,0.3587499999999979
2022/12/26-16:06:30,6748,152661,9.0,29498,126,0.030993,-2114.36181640625,-2068.91357421875,0.3234166666666686
2022/12/26-16:06:34,6749,152837,6.0,29497,87,0.027087,-2114.021484375,-2068.91357421875,0.3389999999999999
2022/12/26-16:06:36,6750,152891,6.0,29500,89,0.025108,-2115.330078125,-2068.91357421875,0.32050000000000195
2022/12/26-16:06:42,6751,153113,3.0,29501,61,0.024814,-2115.900390625,-2068.91357421875,0.30666666666667053
2022/12/26-16:06:44,6752,153200,7.0,29495,95,0.028736,-2117.614501953125,-2068.91357421875,0.3263333333333352
2022/12/26-16:06:49,6753,153360,9.0,29502,118,0.028838,-2118.30419921875,-2068.91357421875,0.3216666666666686
2022/12/26-16:06:50,6754,153408,9.0,29496,124,0.029038,-2119.1103515625,-2068.91357421875,0.30400000000000393
2022/12/26-16:06:53,6755,153505,16.0,29499,112,0.027261,-2121.6416015625,-2068.91357421875,0.3583333333333312
2022/12/26-16:06:54,6756,153555,8.0,29498,110,0.030865,-2123.83447265625,-2068.91357421875,0.32283333333333525
2022/12/26-16:07:02,6757,153863,10.0,29501,97,0.024830,-2126.290283203125,-2068.91357421875,0.3060000000000039
2022/12/26-16:07:02,6758,153887,12.0,29500,122,0.025390,-2125.820068359375,-2068.91357421875,0.3199166666666686
2022/12/26-16:07:04,6759,153918,6.0,29495,93,0.028657,-2124.5068359375,-2068.91357421875,0.32575000000000187
2022/12/26-16:07:05,6760,153964,3.0,29499,59,0.027263,-2123.179443359375,-2068.91357421875,0.35791666666666455
2022/12/26-16:07:05,6761,153994,11.0,29497,137,0.027085,-2121.72998046875,-2068.91357421875,0.3384999999999999
2022/12/26-16:07:08,6762,154126,7.0,29502,96,0.028770,-2116.48583984375,-2068.91357421875,0.3210833333333353
2022/12/26-16:07:17,6763,154447,8.0,29498,107,0.030772,-2118.420654296875,-2068.91357421875,0.3222500000000019
2022/12/26-16:07:17,6764,154466,10.0,29496,135,0.028981,-2119.063720703125,-2068.91357421875,0.3033333333333373
2022/12/26-16:07:22,6765,154644,10.0,29500,96,0.025505,-2124.1494140625,-2068.91357421875,0.3193333333333353
2022/12/26-16:07:23,6766,154684,8.0,29501,105,0.024812,-2124.990234375,-2068.91357421875,0.30533333333333723
2022/12/26-16:07:24,6767,154732,8.0,29499,98,0.027334,-2126.52490234375,-2068.91357421875,0.3574999999999979
2022/12/26-16:07:27,6768,154843,10.0,29495,118,0.028670,-2127.8671875,-2068.91357421875,0.32516666666666855
2022/12/26-16:07:29,6769,154917,9.0,29497,124,0.027105,-2127.907958984375,-2068.91357421875,0.3379999999999999
2022/12/26-16:07:33,6770,155090,13.0,29502,126,0.028768,-2121.973388671875,-2068.91357421875,0.32050000000000195
2022/12/26-16:07:38,6771,155264,7.0,29498,102,0.030755,-2118.390625,-2068.91357421875,0.3216666666666686
2022/12/26-16:07:41,6772,155391,6.0,29500,93,0.025431,-2119.607421875,-2068.91357421875,0.318750000000002
2022/12/26-16:07:44,6773,155484,8.0,29496,121,0.029000,-2119.396728515625,-2068.91357421875,0.30266666666667064
2022/12/26-16:07:47,6774,155612,8.0,29497,82,0.027154,-2121.0380859375,-2068.91357421875,0.3374999999999999
2022/12/26-16:07:49,6775,155689,8.0,29499,115,0.027317,-2121.802978515625,-2068.91357421875,0.3570833333333312
2022/12/26-16:07:51,6776,155767,10.0,29501,135,0.024809,-2122.176025390625,-2068.91357421875,0.3046666666666706
2022/12/26-16:07:53,6777,155813,5.0,29502,93,0.028704,-2121.59521484375,-2068.91357421875,0.3199166666666686
2022/12/26-16:07:58,6778,156025,8.0,29498,98,0.030964,-2119.498779296875,-2068.91357421875,0.3210833333333353
2022/12/26-16:07:59,6779,156043,12.0,29495,149,0.028638,-2120.055908203125,-2068.91357421875,0.3245833333333352
2022/12/26-16:08:05,6780,156304,4.0,29499,71,0.027256,-2126.3623046875,-2068.91357421875,0.3566666666666645
2022/12/26-16:08:07,6781,156372,15.0,29496,118,0.029140,-2126.857666015625,-2068.91357421875,0.302000000000004
2022/12/26-16:08:09,6782,156412,9.0,29500,122,0.025445,-2127.395263671875,-2068.91357421875,0.31816666666666865
2022/12/26-16:08:11,6783,156490,2.0,29495,52,0.028600,-2127.969970703125,-2068.91357421875,0.3240000000000019
2022/12/26-16:08:11,6784,156490,3.0,29498,60,0.030901,-2128.194091796875,-2068.91357421875,0.32050000000000195
2022/12/26-16:08:14,6785,156616,7.0,29501,101,0.024739,-2129.2626953125,-2068.91357421875,0.30400000000000393
2022/12/26-16:08:17,6786,156721,11.0,29497,152,0.027334,-2132.111083984375,-2068.91357421875,0.3369999999999999
2022/12/26-16:08:20,6787,156854,9.0,29502,117,0.028736,-2130.53857421875,-2068.91357421875,0.3193333333333353
2022/12/26-16:08:27,6788,157109,5.0,29498,82,0.030882,-2125.71435546875,-2068.91357421875,0.3199166666666686
2022/12/26-16:08:27,6789,157109,6.0,29496,90,0.029156,-2125.71435546875,-2068.91357421875,0.30133333333333734
2022/12/26-16:08:29,6790,157189,4.0,29501,69,0.024692,-2126.231201171875,-2068.91357421875,0.3033333333333373
2022/12/26-16:08:34,6791,157349,10.0,29499,134,0.027196,-2127.57666015625,-2068.91357421875,0.35624999999999785
2022/12/26-16:08:35,6792,157414,6.0,29497,88,0.027334,-2128.38525390625,-2068.91357421875,0.3364999999999999
2022/12/26-16:08:35,6793,157414,8.0,29495,117,0.028564,-2128.42626953125,-2068.91357421875,0.3234166666666686
2022/12/26-16:08:42,6794,157681,8.0,29502,108,0.028691,-2130.40087890625,-2068.91357421875,0.318750000000002
2022/12/26-16:08:45,6795,157809,13.0,29500,167,0.025705,-2129.752685546875,-2068.91357421875,0.3175833333333353
2022/12/26-16:08:50,6796,157980,8.0,29496,105,0.029110,-2129.4013671875,-2068.91357421875,0.3006666666666707
2022/12/26-16:08:51,6797,158010,8.0,29501,105,0.024669,-2128.41650390625,-2068.91357421875,0.30266666666667064
2022/12/26-16:08:54,6798,158142,7.0,29495,100,0.028628,-2129.844970703125,-2068.91357421875,0.32283333333333525
2022/12/26-16:08:55,6799,158165,10.0,29499,103,0.027176,-2129.2158203125,-2068.91357421875,0.35583333333333117
2022/12/26-16:08:55,6800,158195,6.0,29497,92,0.027253,-2129.350830078125,-2068.91357421875,0.3359999999999999
2022/12/26-16:09:01,6801,158383,15.0,29498,153,0.031107,-2134.689208984375,-2068.91357421875,0.3193333333333353
2022/12/26-16:09:03,6802,158466,7.0,29502,97,0.028714,-2135.361328125,-2068.91357421875,0.31816666666666865
2022/12/26-16:09:07,6803,158617,6.0,29500,96,0.025630,-2136.31201171875,-2068.91357421875,0.317000000000002
2022/12/26-16:09:11,6804,158752,8.0,29496,105,0.029046,-2135.744140625,-2068.91357421875,0.30000000000000404
2022/12/26-16:09:14,6805,158871,6.0,29495,89,0.028573,-2133.586181640625,-2068.91357421875,0.3222500000000019
2022/12/26-16:09:14,6806,158883,5.0,29497,84,0.027198,-2133.637451171875,-2068.91357421875,0.3354999999999999
2022/12/26-16:09:20,6807,159076,13.0,29499,123,0.027101,-2134.1484375,-2068.91357421875,0.3554166666666645
2022/12/26-16:09:24,6808,159244,12.0,29501,156,0.024757,-2134.887939453125,-2068.91357421875,0.302000000000004
2022/12/26-16:09:24,6809,159247,8.0,29498,106,0.031008,-2134.9521484375,-2068.91357421875,0.318750000000002
2022/12/26-16:09:29,6810,159449,5.0,29495,75,0.028558,-2134.373291015625,-2068.91357421875,0.3216666666666686
2022/12/26-16:09:30,6811,159480,10.0,29502,129,0.028621,-2132.972412109375,-2068.91357421875,0.3175833333333353
2022/12/26-16:09:32,6812,159546,8.0,29497,82,0.027274,-2131.670166015625,-2068.91357421875,0.3349999999999999
2022/12/26-16:09:37,6813,159713,11.0,29496,115,0.029067,-2130.426025390625,-2068.91357421875,0.2993333333333374
2022/12/26-16:09:37,6814,159755,5.0,29499,84,0.027049,-2131.8271484375,-2068.91357421875,0.3549999999999978
2022/12/26-16:09:43,6815,159960,15.0,29500,179,0.025618,-2134.088623046875,-2068.91357421875,0.3164166666666687
2022/12/26-16:09:43,6816,159996,6.0,29498,87,0.030999,-2135.68359375,-2068.91357421875,0.31816666666666865
2022/12/26-16:09:44,6817,160022,4.0,29495,70,0.028498,-2137.005126953125,-2116.134033203125,0.3210833333333353
