date-time,episode,total_steps,reward,pid,steps,avg_loss,value_net,target_net,epsilon
2022/12/26-23:51:43,16661,1116573,22.0,4047,215,0.080119,-4431.732421875,-4424.73046875,0.1
2022/12/26-23:51:44,16662,1116718,12.0,4079,145,0.074641,-4435.47021484375,-4424.73046875,0.2
2022/12/26-23:51:45,16663,1116806,22.0,4082,155,0.080022,-4435.884765625,-4424.73046875,0.1
2022/12/26-23:51:48,16664,1117372,14.0,4089,290,0.078024,-4435.810546875,-4424.73046875,0.1
2022/12/26-23:51:49,16665,1117607,12.0,4057,218,0.078717,-4431.36376953125,-4424.73046875,0.15
2022/12/26-23:51:51,16666,1117847,17.0,4050,221,0.079662,-4428.1474609375,-4424.73046875,0.1
2022/12/26-23:51:52,16667,1118142,12.0,4079,178,0.074621,-4430.248046875,-4424.73046875,0.2
2022/12/26-23:51:55,16668,1118714,18.0,4060,370,0.079293,-4441.73486328125,-4424.73046875,0.1
2022/12/26-23:51:57,16669,1118874,16.0,4082,260,0.079979,-4441.23779296875,-4424.73046875,0.1
2022/12/26-23:51:58,16670,1119160,15.0,4079,118,0.074642,-4438.94873046875,-4424.73046875,0.2
2022/12/26-23:51:59,16671,1119384,18.0,4047,349,0.080005,-4440.00634765625,-4424.73046875,0.1
2022/12/26-23:52:02,16672,1119784,15.0,4098,450,0.080586,-4440.35302734375,-4424.73046875,0.1
2022/12/26-23:52:03,16673,1120030,21.0,4060,169,0.079263,-4442.20947265625,-4424.73046875,0.1
2022/12/26-23:52:04,16674,1120163,18.0,4057,326,0.078689,-4443.96630859375,-4424.73046875,0.15
2022/12/26-23:52:05,16675,1120283,21.0,4089,353,0.078009,-4443.8046875,-4444.60546875,0.1
2022/12/26-23:52:05,16676,1120395,5.0,4079,150,0.074602,-4442.646484375,-4444.60546875,0.2
2022/12/26-23:52:07,16677,1120680,28.0,4082,222,0.080021,-4435.6181640625,-4444.60546875,0.1
2022/12/26-23:52:08,16678,1120911,21.0,4050,381,0.079708,-4430.501953125,-4444.60546875,0.1
2022/12/26-23:52:14,16679,1121498,14.0,4047,271,0.080046,-4430.27783203125,-4444.60546875,0.1
2022/12/26-23:52:15,16680,1121737,22.0,4098,240,0.080643,-4432.6708984375,-4444.60546875,0.1
2022/12/26-23:52:16,16681,1122007,18.0,4079,202,0.074621,-4444.7734375,-4444.60546875,0.2
2022/12/26-23:52:17,16682,1122155,24.0,4089,228,0.078060,-4447.98779296875,-4444.60546875,0.1
2022/12/26-23:52:18,16683,1122176,29.0,4082,183,0.080142,-4447.775390625,-4444.60546875,0.1
2022/12/26-23:52:18,16684,1122237,18.0,4057,265,0.078679,-4449.98193359375,-4444.60546875,0.15
2022/12/26-23:52:18,16685,1122268,26.0,4060,277,0.079341,-4449.2021484375,-4444.60546875,0.1
2022/12/26-23:52:21,16686,1122704,12.0,4047,145,0.080036,-4460.4423828125,-4444.60546875,0.1
2022/12/26-23:52:21,16687,1122744,22.0,4050,234,0.079730,-4459.97607421875,-4444.60546875,0.1
2022/12/26-23:52:22,16688,1123010,16.0,4098,160,0.080747,-4459.44189453125,-4444.60546875,0.1
2022/12/26-23:52:25,16689,1123446,21.0,4089,159,0.078169,-4449.57958984375,-4444.60546875,0.1
2022/12/26-23:52:26,16690,1123546,13.0,4057,162,0.078720,-4449.81494140625,-4444.60546875,0.15
2022/12/26-23:52:27,16691,1123715,19.0,4079,209,0.074707,-4446.6845703125,-4444.60546875,0.2
2022/12/26-23:52:27,16692,1123881,25.0,4082,219,0.080184,-4446.0625,-4444.60546875,0.1
2022/12/26-23:52:28,16693,1124015,20.0,4047,163,0.080194,-4452.22021484375,-4444.60546875,0.1
2022/12/26-23:52:30,16694,1124349,20.0,4060,268,0.079383,-4461.65380859375,-4444.60546875,0.1
2022/12/26-23:52:33,16695,1124752,10.0,4079,129,0.074743,-4457.33837890625,-4444.60546875,0.2
2022/12/26-23:52:34,16696,1124945,18.0,4089,185,0.078202,-4455.80126953125,-4444.60546875,0.1
2022/12/26-23:52:35,16697,1125145,25.0,4050,305,0.079731,-4451.72021484375,-4444.60546875,0.1
2022/12/26-23:52:35,16698,1125224,22.0,4057,203,0.078815,-4451.60986328125,-4444.60546875,0.15
2022/12/26-23:52:36,16699,1125391,18.0,4098,292,0.080711,-4456.80078125,-4444.60546875,0.1
2022/12/26-23:52:39,16700,1125791,19.0,4082,242,0.080256,-4468.9169921875,-4444.60546875,0.1
2022/12/26-23:52:40,16701,1125958,34.0,4047,242,0.080356,-4464.94677734375,-4444.60546875,0.1
2022/12/26-23:52:40,16702,1126004,14.0,4079,153,0.074769,-4463.27685546875,-4444.60546875,0.2
2022/12/26-23:52:41,16703,1126199,23.0,4060,233,0.079441,-4456.5556640625,-4444.60546875,0.1
2022/12/26-23:52:41,16704,1126264,22.0,4089,172,0.078336,-4456.30908203125,-4444.60546875,0.1
2022/12/26-23:52:42,16705,1126360,17.0,4050,156,0.079799,-4458.39990234375,-4444.60546875,0.1
2022/12/26-23:52:44,16706,1126764,18.0,4098,172,0.080763,-4469.06494140625,-4444.60546875,0.1
2022/12/26-23:52:45,16707,1126890,24.0,4057,209,0.078883,-4467.58154296875,-4444.60546875,0.15
2022/12/26-23:52:46,16708,1127002,8.0,4079,122,0.074743,-4468.64501953125,-4444.60546875,0.2
2022/12/26-23:52:50,16709,1127673,16.0,4050,161,0.079809,-4482.46240234375,-4444.60546875,0.1
2022/12/26-23:52:50,16710,1127721,28.0,4047,233,0.080492,-4481.009765625,-4444.60546875,0.1
2022/12/26-23:52:50,16711,1127771,18.0,4082,244,0.080232,-4480.54052734375,-4444.60546875,0.1
2022/12/26-23:52:51,16712,1128011,6.0,4057,138,0.078882,-4481.2060546875,-4444.60546875,0.15
2022/12/26-23:52:52,16713,1128139,31.0,4089,237,0.078406,-4481.87939453125,-4444.60546875,0.1
2022/12/26-23:52:52,16714,1128167,29.0,4060,239,0.079467,-4481.6826171875,-4444.60546875,0.1
2022/12/26-23:52:53,16715,1128359,16.0,4079,175,0.074795,-4484.51416015625,-4444.60546875,0.2
2022/12/26-23:52:57,16716,1128760,11.0,4050,140,0.079800,-4477.77099609375,-4444.60546875,0.1
2022/12/26-23:52:59,16717,1129061,27.0,4098,275,0.080823,-4472.3759765625,-4444.60546875,0.1
2022/12/26-23:53:00,16718,1129213,15.0,4082,179,0.080234,-4473.8994140625,-4444.60546875,0.1
2022/12/26-23:53:01,16719,1129359,17.0,4047,203,0.080541,-4476.48486328125,-4444.60546875,0.1
2022/12/26-23:53:01,16720,1129360,14.0,4089,154,0.078431,-4477.41552734375,-4444.60546875,0.1
2022/12/26-23:53:02,16721,1129472,11.0,4079,141,0.074813,-4479.02587890625,-4444.60546875,0.2
2022/12/26-23:53:03,16722,1129559,18.0,4060,172,0.079536,-4476.93310546875,-4444.60546875,0.1
2022/12/26-23:53:04,16723,1129784,17.0,4050,127,0.079799,-4474.734375,-4444.60546875,0.1
2022/12/26-23:53:06,16724,1130139,36.0,4057,262,0.079148,-4476.92333984375,-4444.60546875,0.15
2022/12/26-23:53:07,16725,1130329,15.0,4098,157,0.080908,-4483.54541015625,-4444.60546875,0.1
2022/12/26-23:53:10,16726,1130785,13.0,4047,185,0.080564,-4480.42626953125,-4444.60546875,0.1
2022/12/26-23:53:11,16727,1130995,28.0,4089,202,0.078499,-4481.25146484375,-4444.60546875,0.1
2022/12/26-23:53:11,16728,1131055,15.0,4050,155,0.079776,-4479.701171875,-4444.60546875,0.1
2022/12/26-23:53:12,16729,1131166,16.0,4060,199,0.079520,-4480.2080078125,-4444.60546875,0.1
2022/12/26-23:53:13,16730,1131337,27.0,4082,269,0.080281,-4486.4052734375,-4444.60546875,0.1
2022/12/26-23:53:14,16731,1131404,11.0,4098,134,0.080905,-4489.97607421875,-4444.60546875,0.1
2022/12/26-23:53:14,16732,1131440,22.0,4057,166,0.079243,-4490.048828125,-4444.60546875,0.15
2022/12/26-23:53:14,16733,1131497,22.0,4079,253,0.074928,-4490.61474609375,-4444.60546875,0.2
2022/12/26-23:53:17,16734,1132081,14.0,4047,165,0.080548,-4480.23095703125,-4444.60546875,0.1
2022/12/26-23:53:18,16735,1132265,14.0,4060,138,0.079596,-4477.234375,-4444.60546875,0.1
2022/12/26-23:53:20,16736,1132468,8.0,4079,117,0.074968,-4483.35595703125,-4444.60546875,0.2
2022/12/26-23:53:20,16737,1132468,20.0,4089,187,0.078548,-4483.35595703125,-4444.60546875,0.1
2022/12/26-23:53:20,16738,1132621,14.0,4098,147,0.080941,-4488.5185546875,-4444.60546875,0.1
2022/12/26-23:53:21,16739,1132739,14.0,4082,173,0.080260,-4489.31005859375,-4444.60546875,0.1
2022/12/26-23:53:22,16740,1132855,22.0,4050,227,0.079806,-4484.78759765625,-4444.60546875,0.1
2022/12/26-23:53:23,16741,1133028,9.0,4047,122,0.080537,-4477.4130859375,-4444.60546875,0.1
2022/12/26-23:53:23,16742,1133068,27.0,4057,203,0.079301,-4476.58154296875,-4444.60546875,0.15
2022/12/26-23:53:26,16743,1133615,13.0,4060,165,0.079610,-4480.490234375,-4444.60546875,0.1
2022/12/26-23:53:29,16744,1134056,19.0,4089,207,0.078550,-4477.69140625,-4444.60546875,0.1
2022/12/26-23:53:30,16745,1134227,28.0,4098,194,0.081010,-4479.154296875,-4444.60546875,0.1
2022/12/26-23:53:30,16746,1134228,20.0,4079,224,0.075053,-4478.69970703125,-4444.60546875,0.2
2022/12/26-23:53:32,16747,1134545,20.0,4047,193,0.080560,-4476.75830078125,-4444.60546875,0.1
2022/12/26-23:53:32,16748,1134606,13.0,4060,122,0.079633,-4477.9560546875,-4444.60546875,0.1
2022/12/26-23:53:33,16749,1134685,18.0,4082,246,0.080249,-4477.47509765625,-4444.60546875,0.1
2022/12/26-23:53:33,16750,1134742,23.0,4050,233,0.079860,-4478.10498046875,-4444.60546875,0.1
2022/12/26-23:53:33,16751,1134773,28.0,4057,224,0.079345,-4477.544921875,-4444.60546875,0.15
2022/12/26-23:53:38,16752,1135583,20.0,4089,191,0.078555,-4479.189453125,-4444.60546875,0.1
2022/12/26-23:53:39,16753,1135802,20.0,4079,194,0.075101,-4474.6630859375,-4444.60546875,0.2
2022/12/26-23:53:39,16754,1135819,15.0,4060,160,0.079642,-4474.97509765625,-4444.60546875,0.1
2022/12/26-23:53:40,16755,1135918,20.0,4098,204,0.081075,-4472.27294921875,-4444.60546875,0.1
2022/12/26-23:53:40,16756,1135981,15.0,4047,176,0.080563,-4472.0107421875,-4444.60546875,0.1
2022/12/26-23:53:41,16757,1136119,18.0,4082,181,0.080305,-4474.22509765625,-4444.60546875,0.1
2022/12/26-23:53:41,16758,1136131,12.0,4057,163,0.079319,-4474.24755859375,-4444.60546875,0.15
2022/12/26-23:53:42,16759,1136347,27.0,4050,198,0.079975,-4474.25390625,-4444.60546875,0.1
2022/12/26-23:53:45,16760,1136834,19.0,4089,162,0.078689,-4474.2158203125,-4444.60546875,0.1
2022/12/26-23:53:46,16761,1137089,14.0,4079,163,0.075158,-4470.8525390625,-4444.60546875,0.2
2022/12/26-23:53:52,16762,1137940,19.0,4057,226,0.079415,-4479.2490234375,-4444.60546875,0.15
2022/12/26-23:53:52,16763,1137946,20.0,4098,253,0.081065,-4480.2451171875,-4444.60546875,0.1
2022/12/26-23:53:53,16764,1138021,34.0,4047,249,0.080688,-4481.61474609375,-4444.60546875,0.1
2022/12/26-23:53:53,16765,1138034,11.0,4082,235,0.080213,-4481.19970703125,-4444.60546875,0.1
2022/12/26-23:53:54,16766,1138140,22.0,4060,295,0.079613,-4485.07080078125,-4444.60546875,0.1
2022/12/26-23:53:56,16767,1138379,20.0,4089,192,0.078699,-4482.60546875,-4444.60546875,0.1
2022/12/26-23:53:56,16768,1138483,16.0,4050,264,0.079923,-4481.3349609375,-4444.60546875,0.1
2022/12/26-23:53:56,16769,1138515,17.0,4079,177,0.075230,-4481.375,-4444.60546875,0.2
2022/12/26-23:53:58,16770,1138837,8.0,4057,113,0.079416,-4477.791015625,-4444.60546875,0.15
2022/12/26-23:53:59,16771,1138990,13.0,4047,129,0.080755,-4474.8154296875,-4444.60546875,0.1
2022/12/26-23:54:01,16772,1139260,23.0,4060,147,0.079615,-4477.61181640625,-4444.60546875,0.1
2022/12/26-23:54:02,16773,1139412,13.0,4082,171,0.080211,-4482.03173828125,-4444.60546875,0.1
2022/12/26-23:54:04,16774,1139762,15.0,4079,155,0.075313,-4480.33740234375,-4444.60546875,0.2
2022/12/26-23:54:04,16775,1139793,22.0,4089,180,0.078706,-4478.6953125,-4444.60546875,0.1
2022/12/26-23:54:06,16776,1140045,24.0,4050,197,0.079985,-4478.50146484375,-4444.60546875,0.1
2022/12/26-23:54:06,16777,1140214,26.0,4098,281,0.081233,-4479.732421875,-4444.60546875,0.1
2022/12/26-23:54:07,16778,1140268,8.0,4060,124,0.079600,-4480.64892578125,-4444.60546875,0.1
2022/12/26-23:54:08,16779,1140539,21.0,4047,202,0.080750,-4475.8017578125,-4444.60546875,0.1
2022/12/26-23:54:10,16780,1140774,17.0,4057,234,0.079453,-4471.73828125,-4444.60546875,0.15
2022/12/26-23:54:11,16781,1141063,10.0,4079,164,0.075362,-4470.83056640625,-4444.60546875,0.2
2022/12/26-23:54:12,16782,1141160,19.0,4082,219,0.080199,-4470.4130859375,-4444.60546875,0.1
2022/12/26-23:54:14,16783,1141522,15.0,4089,210,0.078657,-4472.662109375,-4444.60546875,0.1
2022/12/26-23:54:14,16784,1141634,16.0,4050,192,0.079956,-4476.841796875,-4444.60546875,0.1
2022/12/26-23:54:16,16785,1141826,13.0,4047,163,0.080778,-4477.96044921875,-4444.60546875,0.1
2022/12/26-23:54:16,16786,1141888,18.0,4060,202,0.079629,-4480.1435546875,-4444.60546875,0.1
2022/12/26-23:54:17,16787,1142141,15.0,4098,245,0.081211,-4473.16845703125,-4444.60546875,0.1
2022/12/26-23:54:18,16788,1142243,10.0,4082,134,0.080252,-4472.78759765625,-4444.60546875,0.1
2022/12/26-23:54:18,16789,1142305,22.0,4057,192,0.079576,-4476.1435546875,-4444.60546875,0.15
2022/12/26-23:54:19,16790,1142470,16.0,4079,184,0.075392,-4485.4169921875,-4444.60546875,0.2
2022/12/26-23:54:22,16791,1143039,16.0,4047,148,0.080836,-4480.75146484375,-4444.60546875,0.1
2022/12/26-23:54:23,16792,1143133,19.0,4050,186,0.079972,-4484.17822265625,-4444.60546875,0.1
2022/12/26-23:54:24,16793,1143293,21.0,4089,221,0.078690,-4485.0947265625,-4444.60546875,0.1
2022/12/26-23:54:24,16794,1143341,8.0,4057,123,0.079602,-4483.4296875,-4444.60546875,0.15
2022/12/26-23:54:24,16795,1143353,17.0,4060,181,0.079670,-4483.77197265625,-4444.60546875,0.1
2022/12/26-23:54:26,16796,1143560,20.0,4098,178,0.081259,-4483.65185546875,-4444.60546875,0.1
2022/12/26-23:54:27,16797,1143774,15.0,4079,167,0.075412,-4485.546875,-4444.60546875,0.2
2022/12/26-23:54:30,16798,1144322,30.0,4082,258,0.080309,-4490.26416015625,-4444.60546875,0.1
2022/12/26-23:54:32,16799,1144668,23.0,4047,199,0.080877,-4488.7890625,-4444.60546875,0.1
2022/12/26-23:54:32,16800,1144674,19.0,4050,184,0.080002,-4488.7890625,-4444.60546875,0.1
2022/12/26-23:54:33,16801,1144881,12.0,4079,143,0.075422,-4485.9033203125,-4444.60546875,0.2
2022/12/26-23:54:33,16802,1144919,9.0,4057,205,0.079578,-4486.705078125,-4444.60546875,0.15
2022/12/26-23:54:34,16803,1145000,34.0,4089,210,0.078757,-4486.2529296875,-4444.60546875,0.1
2022/12/26-23:54:36,16804,1145389,24.0,4060,264,0.079707,-4487.95556640625,-4444.60546875,0.1
2022/12/26-23:54:38,16805,1145531,11.0,4082,147,0.080355,-4489.54296875,-4444.60546875,0.1
2022/12/26-23:54:39,16806,1145698,24.0,4098,264,0.081287,-4487.0712890625,-4444.60546875,0.1
2022/12/26-23:54:41,16807,1145865,16.0,4047,155,0.080870,-4484.34423828125,-4444.60546875,0.1
2022/12/26-23:54:43,16808,1146269,20.0,4089,162,0.078830,-4491.71142578125,-4444.60546875,0.1
2022/12/26-23:54:44,16809,1146473,22.0,4050,216,0.080064,-4493.7880859375,-4444.60546875,0.1
2022/12/26-23:54:45,16810,1146517,16.0,4079,205,0.075438,-4493.14208984375,-4444.60546875,0.2
2022/12/26-23:54:45,16811,1146635,18.0,4057,218,0.079681,-4491.97119140625,-4444.60546875,0.15
2022/12/26-23:54:48,16812,1147078,15.0,4098,172,0.081256,-4493.15234375,-4444.60546875,0.1
2022/12/26-23:54:49,16813,1147271,14.0,4082,215,0.080317,-4490.3583984375,-4444.60546875,0.1
2022/12/26-23:54:50,16814,1147504,17.0,4047,202,0.080894,-4487.0947265625,-4444.60546875,0.1
2022/12/26-23:54:51,16815,1147624,5.0,4057,117,0.079691,-4486.705078125,-4444.60546875,0.15
2022/12/26-23:54:54,16816,1148151,24.0,4089,238,0.078842,-4489.87548828125,-4444.60546875,0.1
2022/12/26-23:54:55,16817,1148338,16.0,4060,379,0.079592,-4491.80859375,-4444.60546875,0.1
2022/12/26-23:54:56,16818,1148460,15.0,4079,241,0.075410,-4488.03759765625,-4444.60546875,0.2
2022/12/26-23:54:56,16819,1148545,17.0,4050,258,0.080064,-4487.1689453125,-4444.60546875,0.1
2022/12/26-23:54:58,16820,1148934,23.0,4057,159,0.079731,-4487.9677734375,-4444.60546875,0.15
2022/12/26-23:55:00,16821,1149222,25.0,4047,220,0.080878,-4486.755859375,-4444.60546875,0.1
2022/12/26-23:55:02,16822,1149558,14.0,4079,140,0.075453,-4491.1064453125,-4444.60546875,0.2
2022/12/26-23:55:02,16823,1149597,12.0,4098,305,0.081162,-4491.67578125,-4444.60546875,0.1
2022/12/26-23:55:03,16824,1149744,23.0,4082,310,0.080332,-4485.76171875,-4444.60546875,0.1
2022/12/26-23:55:04,16825,1150011,17.0,4057,137,0.079767,-4483.9560546875,-4444.60546875,0.15
2022/12/26-23:55:05,16826,1150113,25.0,4060,218,0.079693,-4482.51611328125,-4444.60546875,0.1
2022/12/26-23:55:05,16827,1150164,18.0,4089,264,0.078782,-4482.462890625,-4444.60546875,0.1
2022/12/26-23:55:07,16828,1150465,16.0,4050,244,0.080009,-4485.33447265625,-4444.60546875,0.1
2022/12/26-23:55:08,16829,1150650,19.0,4079,142,0.075454,-4487.4970703125,-4444.60546875,0.2
2022/12/26-23:55:09,16830,1150717,14.0,4098,139,0.081148,-4487.40673828125,-4444.60546875,0.1
2022/12/26-23:55:09,16831,1150893,24.0,4047,207,0.080967,-4488.10546875,-4444.60546875,0.1
2022/12/26-23:55:14,16832,1151593,26.0,4082,224,0.080370,-4485.7333984375,-4444.60546875,0.1
2022/12/26-23:55:14,16833,1151606,14.0,4060,180,0.079683,-4485.7333984375,-4444.60546875,0.1
2022/12/26-23:55:14,16834,1151630,17.0,4057,207,0.079767,-4485.611328125,-4444.60546875,0.15
2022/12/26-23:55:14,16835,1151659,13.0,4050,158,0.080015,-4485.04541015625,-4444.60546875,0.1
2022/12/26-23:55:14,16836,1151686,14.0,4089,183,0.078738,-4484.96875,-4444.60546875,0.1
2022/12/26-23:55:16,16837,1151968,18.0,4079,167,0.075533,-4482.79052734375,-4444.60546875,0.2
2022/12/26-23:55:17,16838,1152155,17.0,4098,178,0.081173,-4478.890625,-4444.60546875,0.1
2022/12/26-23:55:19,16839,1152529,20.0,4047,200,0.081002,-4486.51318359375,-4444.60546875,0.1
2022/12/26-23:55:20,16840,1152723,13.0,4050,132,0.080005,-4491.35009765625,-4444.60546875,0.1
2022/12/26-23:55:21,16841,1152880,13.0,4060,157,0.079732,-4493.44189453125,-4444.60546875,0.1
2022/12/26-23:55:22,16842,1153025,16.0,4082,182,0.080360,-4493.59423828125,-4444.60546875,0.1
2022/12/26-23:55:22,16843,1153074,18.0,4089,172,0.078695,-4493.373046875,-4444.60546875,0.1
2022/12/26-23:55:24,16844,1153435,19.0,4079,183,0.075516,-4494.87646484375,-4444.60546875,0.2
2022/12/26-23:55:25,16845,1153580,27.0,4057,247,0.079796,-4494.88671875,-4444.60546875,0.15
2022/12/26-23:55:28,16846,1154130,20.0,4047,203,0.080980,-4500.04541015625,-4444.60546875,0.1
2022/12/26-23:55:29,16847,1154277,12.0,4050,192,0.079955,-4498.57177734375,-4444.60546875,0.1
2022/12/26-23:55:29,16848,1154344,15.0,4060,178,0.079756,-4495.5546875,-4444.60546875,0.1
2022/12/26-23:55:32,16849,1154688,16.0,4089,204,0.078683,-4496.5654296875,-4444.60546875,0.1
2022/12/26-23:55:33,16850,1154806,22.0,4082,221,0.080496,-4494.77880859375,-4444.60546875,0.1
2022/12/26-23:55:33,16851,1154807,12.0,4079,169,0.075549,-4495.30029296875,-4444.60546875,0.2
2022/12/26-23:55:36,16852,1155152,26.0,4098,375,0.081151,-4488.32373046875,-4444.60546875,0.1
2022/12/26-23:55:38,16853,1155552,23.0,4057,254,0.079869,-4491.7255859375,-4444.60546875,0.15
2022/12/26-23:55:39,16854,1155679,9.0,4047,192,0.080938,-4491.92529296875,-4444.60546875,0.1
2022/12/26-23:55:39,16855,1155753,28.0,4050,193,0.079982,-4491.7021484375,-4444.60546875,0.1
2022/12/26-23:55:40,16856,1155966,21.0,4060,200,0.079788,-4496.294921875,-4444.60546875,0.1
2022/12/26-23:55:41,16857,1156116,13.0,4089,177,0.078716,-4495.8701171875,-4444.60546875,0.1
2022/12/26-23:55:41,16858,1156126,7.0,4082,162,0.080468,-4495.869140625,-4444.60546875,0.1
2022/12/26-23:55:42,16859,1156270,18.0,4098,137,0.081159,-4486.8828125,-4444.60546875,0.1
2022/12/26-23:55:45,16860,1156756,15.0,4079,242,0.075529,-4477.52294921875,-4444.60546875,0.2
2022/12/26-23:55:45,16861,1156797,20.0,4057,157,0.079874,-4478.4580078125,-4444.60546875,0.15
2022/12/26-23:55:46,16862,1156850,11.0,4060,108,0.079834,-4478.60302734375,-4444.60546875,0.1
2022/12/26-23:55:46,16863,1156917,11.0,4047,152,0.080892,-4479.0283203125,-4444.60546875,0.1
2022/12/26-23:55:48,16864,1157220,24.0,4050,184,0.080069,-4478.9228515625,-4444.60546875,0.1
2022/12/26-23:55:48,16865,1157243,17.0,4082,145,0.080533,-4477.6904296875,-4444.60546875,0.1
2022/12/26-23:55:49,16866,1157422,11.0,4098,139,0.081115,-4474.82958984375,-4444.60546875,0.1
2022/12/26-23:55:49,16867,1157442,27.0,4089,169,0.078816,-4474.1181640625,-4444.60546875,0.1
2022/12/26-23:55:51,16868,1157748,11.0,4057,120,0.079877,-4475.1875,-4444.60546875,0.15
2022/12/26-23:55:51,16869,1157869,8.0,4047,114,0.080857,-4476.89990234375,-4444.60546875,0.1
2022/12/26-23:55:53,16870,1158203,18.0,4079,185,0.075523,-4478.41796875,-4444.60546875,0.2
2022/12/26-23:55:55,16871,1158474,16.0,4060,205,0.079786,-4473.44287109375,-4444.60546875,0.1
2022/12/26-23:55:55,16872,1158559,18.0,4089,142,0.078835,-4473.08251953125,-4444.60546875,0.1
2022/12/26-23:55:57,16873,1158831,19.0,4082,195,0.080602,-4477.83642578125,-4444.60546875,0.1
2022/12/26-23:55:58,16874,1159032,24.0,4050,225,0.080226,-4478.78759765625,-4444.60546875,0.1
2022/12/26-23:55:58,16875,1159048,20.0,4098,207,0.081138,-4479.6123046875,-4444.60546875,0.1
2022/12/26-23:55:58,16876,1159056,11.0,4047,144,0.080811,-4478.94482421875,-4444.60546875,0.1
2022/12/26-23:56:00,16877,1159470,12.0,4079,161,0.075502,-4475.765625,-4444.60546875,0.2
2022/12/26-23:56:02,16878,1159811,20.0,4057,259,0.079830,-4472.59765625,-4444.60546875,0.15
2022/12/26-23:56:05,16879,1160318,19.0,4050,163,0.080332,-4473.0478515625,-4472.82958984375,0.1
2022/12/26-23:56:05,16880,1160325,30.0,4082,187,0.080605,-4473.18798828125,-4472.82958984375,0.1
2022/12/26-23:56:06,16881,1160440,19.0,4079,119,0.075542,-4472.28857421875,-4472.82958984375,0.2
2022/12/26-23:56:06,16882,1160482,26.0,4089,239,0.078866,-4471.33251953125,-4472.82958984375,0.1
2022/12/26-23:56:07,16883,1160611,27.0,4047,195,0.080816,-4470.0771484375,-4472.82958984375,0.1
2022/12/26-23:56:09,16884,1160932,21.0,4098,233,0.081196,-4465.34130859375,-4472.82958984375,0.1
2022/12/26-23:56:10,16885,1161137,20.0,4060,346,0.079732,-4462.68798828125,-4472.82958984375,0.1
2022/12/26-23:56:10,16886,1161157,10.0,4057,165,0.079884,-4462.04150390625,-4472.82958984375,0.15
2022/12/26-23:56:12,16887,1161477,9.0,4050,147,0.080333,-4461.33740234375,-4472.82958984375,0.1
2022/12/26-23:56:13,16888,1161656,14.0,4079,156,0.075572,-4454.48681640625,-4472.82958984375,0.2
2022/12/26-23:56:14,16889,1161796,17.0,4089,164,0.078890,-4451.8896484375,-4472.82958984375,0.1
2022/12/26-23:56:15,16890,1161990,27.0,4082,204,0.080788,-4457.41552734375,-4472.82958984375,0.1
2022/12/26-23:56:16,16891,1162213,20.0,4047,196,0.080850,-4470.85986328125,-4472.82958984375,0.1
2022/12/26-23:56:20,16892,1162614,22.0,4098,209,0.081293,-4467.78955078125,-4472.82958984375,0.1
2022/12/26-23:56:20,16893,1162638,8.0,4079,130,0.075570,-4467.64404296875,-4472.82958984375,0.2
2022/12/26-23:56:21,16894,1162755,31.0,4057,206,0.079989,-4467.41357421875,-4472.82958984375,0.15
2022/12/26-23:56:22,16895,1162912,22.0,4050,170,0.080336,-4469.541015625,-4472.82958984375,0.1
2022/12/26-23:56:23,16896,1163045,20.0,4060,231,0.079801,-4473.08056640625,-4472.82958984375,0.1
2022/12/26-23:56:24,16897,1163232,16.0,4089,176,0.078984,-4477.1591796875,-4472.82958984375,0.1
2022/12/26-23:56:25,16898,1163291,15.0,4047,135,0.080944,-4476.60986328125,-4472.82958984375,0.1
2022/12/26-23:56:25,16899,1163387,22.0,4082,177,0.080865,-4475.09912109375,-4472.82958984375,0.1
2022/12/26-23:56:28,16900,1163857,14.0,4079,150,0.075593,-4464.28076171875,-4472.82958984375,0.2
2022/12/26-23:56:28,16901,1163873,12.0,4050,119,0.080387,-4464.83837890625,-4472.82958984375,0.1
2022/12/26-23:56:29,16902,1163992,15.0,4057,156,0.080075,-4468.796875,-4472.82958984375,0.15
2022/12/26-23:56:29,16903,1164008,25.0,4098,169,0.081434,-4469.29443359375,-4472.82958984375,0.1
2022/12/26-23:56:33,16904,1164690,19.0,4089,185,0.079013,-4479.2568359375,-4472.82958984375,0.1
2022/12/26-23:56:34,16905,1164797,21.0,4047,188,0.080946,-4480.8740234375,-4472.82958984375,0.1
2022/12/26-23:56:34,16906,1164936,35.0,4060,241,0.079909,-4480.0126953125,-4472.82958984375,0.1
2022/12/26-23:56:35,16907,1165062,18.0,4082,203,0.080934,-4478.76611328125,-4472.82958984375,0.1
2022/12/26-23:56:36,16908,1165143,22.0,4079,164,0.075709,-4477.76953125,-4472.82958984375,0.2
2022/12/26-23:56:37,16909,1165370,25.0,4050,179,0.080417,-4478.9736328125,-4472.82958984375,0.1
2022/12/26-23:56:37,16910,1165454,18.0,4098,184,0.081445,-4482.697265625,-4472.82958984375,0.1
2022/12/26-23:56:38,16911,1165480,20.0,4057,189,0.080101,-4483.6416015625,-4472.82958984375,0.15
2022/12/26-23:56:40,16912,1165943,9.0,4060,133,0.079978,-4474.04150390625,-4472.82958984375,0.1
2022/12/26-23:56:40,16913,1165975,15.0,4047,150,0.080941,-4472.10791015625,-4472.82958984375,0.1
2022/12/26-23:56:41,16914,1166034,14.0,4089,167,0.079088,-4471.81982421875,-4472.82958984375,0.1
